,similarity_measure,quality_measure,model,value,domain,architecture,representation_dataset,identifier
963,HardCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_1,4.625929269271485e-18,VISION,ResNet18,ImageNet100,Normal
964,HardCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_2,0.4,VISION,ResNet18,ImageNet100,Normal
965,HardCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_2,4.625929269271485e-18,VISION,ResNet18,ImageNet100,Normal
966,HardCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_3,0.35,VISION,ResNet18,ImageNet100,Normal
967,HardCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_3,0.03333333333333333,VISION,ResNet18,ImageNet100,Normal
968,HardCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_4,0.4,VISION,ResNet18,ImageNet100,Normal
969,HardCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_4,4.625929269271485e-18,VISION,ResNet18,ImageNet100,Normal
970,HardCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_5,0.4,VISION,ResNet18,ImageNet100,Normal
971,HardCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_5,4.625929269271485e-18,VISION,ResNet18,ImageNet100,Normal
972,HardCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_6,0.35,VISION,ResNet18,ImageNet100,Normal
973,HardCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_6,0.03333333333333333,VISION,ResNet18,ImageNet100,Normal
974,HardCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_7,0.4,VISION,ResNet18,ImageNet100,Normal
975,HardCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_7,4.625929269271485e-18,VISION,ResNet18,ImageNet100,Normal
976,HardCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_8,0.4,VISION,ResNet18,ImageNet100,Normal
977,HardCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_8,4.625929269271485e-18,VISION,ResNet18,ImageNet100,Normal
978,HardCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_9,0.4,VISION,ResNet18,ImageNet100,Normal
979,HardCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_9,4.625929269271485e-18,VISION,ResNet18,ImageNet100,Normal
980,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_0,0.3,VISION,ResNet18,ImageNet100,Normal
981,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_0,0.09999999999999999,VISION,ResNet18,ImageNet100,Normal
982,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_1,0.3,VISION,ResNet18,ImageNet100,Normal
983,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_1,0.09999999999999999,VISION,ResNet18,ImageNet100,Normal
984,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_2,0.25,VISION,ResNet18,ImageNet100,Normal
985,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_2,0.13333333333333333,VISION,ResNet18,ImageNet100,Normal
986,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_3,0.3,VISION,ResNet18,ImageNet100,Normal
987,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_3,0.09999999999999999,VISION,ResNet18,ImageNet100,Normal
988,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_4,0.3,VISION,ResNet18,ImageNet100,Normal
989,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_4,0.09999999999999999,VISION,ResNet18,ImageNet100,Normal
990,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_5,0.3,VISION,ResNet18,ImageNet100,Normal
991,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_5,0.09999999999999999,VISION,ResNet18,ImageNet100,Normal
992,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_6,0.25,VISION,ResNet18,ImageNet100,Normal
993,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_6,0.13333333333333333,VISION,ResNet18,ImageNet100,Normal
994,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_7,0.3,VISION,ResNet18,ImageNet100,Normal
995,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_7,0.09999999999999999,VISION,ResNet18,ImageNet100,Normal
996,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_8,0.25,VISION,ResNet18,ImageNet100,Normal
997,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_8,0.13333333333333333,VISION,ResNet18,ImageNet100,Normal
998,SoftCorrelationMatch,violation_rate,VISION_ResNet18_ImageNet100_Normal_9,0.3,VISION,ResNet18,ImageNet100,Normal
999,SoftCorrelationMatch,correlation,VISION_ResNet18_ImageNet100_Normal_9,0.09999999999999999,VISION,ResNet18,ImageNet100,Normal
1000,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_0,0.05,VISION,ResNet18,ImageNet100,Normal
1001,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_0,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1002,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_1,0.05,VISION,ResNet18,ImageNet100,Normal
1003,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_1,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1004,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_2,0.05,VISION,ResNet18,ImageNet100,Normal
1005,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_2,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1006,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_3,0.05,VISION,ResNet18,ImageNet100,Normal
1007,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_3,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1008,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_4,0.05,VISION,ResNet18,ImageNet100,Normal
1009,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_4,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1010,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_5,0.05,VISION,ResNet18,ImageNet100,Normal
1011,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_5,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1012,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_6,0.05,VISION,ResNet18,ImageNet100,Normal
1013,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_6,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1014,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_7,0.05,VISION,ResNet18,ImageNet100,Normal
1015,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_7,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1016,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_8,0.05,VISION,ResNet18,ImageNet100,Normal
1017,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_8,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1018,DistanceCorrelation,violation_rate,VISION_ResNet18_ImageNet100_Normal_9,0.05,VISION,ResNet18,ImageNet100,Normal
1019,DistanceCorrelation,correlation,VISION_ResNet18_ImageNet100_Normal_9,0.9666666666666667,VISION,ResNet18,ImageNet100,Normal
1020,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_0,0.1,VISION,ResNet18,ImageNet100,Normal
1021,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_0,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1022,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_1,0.1,VISION,ResNet18,ImageNet100,Normal
1023,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_1,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1024,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_2,0.1,VISION,ResNet18,ImageNet100,Normal
1025,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_2,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1026,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_3,0.1,VISION,ResNet18,ImageNet100,Normal
1027,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_3,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1028,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_4,0.1,VISION,ResNet18,ImageNet100,Normal
1029,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_4,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1030,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_5,0.1,VISION,ResNet18,ImageNet100,Normal
1031,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_5,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1032,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_6,0.1,VISION,ResNet18,ImageNet100,Normal
1033,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_6,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1034,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_7,0.1,VISION,ResNet18,ImageNet100,Normal
1035,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_7,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1036,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_8,0.1,VISION,ResNet18,ImageNet100,Normal
1037,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_8,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1038,EigenspaceOverlapScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_9,0.1,VISION,ResNet18,ImageNet100,Normal
1039,EigenspaceOverlapScore,correlation,VISION_ResNet18_ImageNet100_Normal_9,0.8833333333333333,VISION,ResNet18,ImageNet100,Normal
1040,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_0,0.4,VISION,ResNet18,ImageNet100,Normal
1041,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_0,0.11666666666666668,VISION,ResNet18,ImageNet100,Normal
1042,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_1,0.5,VISION,ResNet18,ImageNet100,Normal
1043,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_1,-0.016666666666666635,VISION,ResNet18,ImageNet100,Normal
1044,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_2,0.55,VISION,ResNet18,ImageNet100,Normal
1045,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_2,-0.0833333333333333,VISION,ResNet18,ImageNet100,Normal
1046,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_3,0.5,VISION,ResNet18,ImageNet100,Normal
1047,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_3,-0.016666666666666635,VISION,ResNet18,ImageNet100,Normal
1048,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_4,0.45,VISION,ResNet18,ImageNet100,Normal
1049,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_4,0.016666666666666694,VISION,ResNet18,ImageNet100,Normal
1050,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_5,0.45,VISION,ResNet18,ImageNet100,Normal
1051,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_5,0.016666666666666694,VISION,ResNet18,ImageNet100,Normal
1052,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_6,0.5,VISION,ResNet18,ImageNet100,Normal
1053,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_6,-0.016666666666666635,VISION,ResNet18,ImageNet100,Normal
1054,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_7,0.5,VISION,ResNet18,ImageNet100,Normal
1055,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_7,-0.016666666666666635,VISION,ResNet18,ImageNet100,Normal
1056,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_8,0.5,VISION,ResNet18,ImageNet100,Normal
1057,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_8,-0.016666666666666635,VISION,ResNet18,ImageNet100,Normal
1058,IMDScore,violation_rate,VISION_ResNet18_ImageNet100_Normal_9,0.5,VISION,ResNet18,ImageNet100,Normal
1059,IMDScore,correlation,VISION_ResNet18_ImageNet100_Normal_9,-0.016666666666666635,VISION,ResNet18,ImageNet100,Normal
1060,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_0,0.3,VISION,ResNet18,ImageNet100,Normal
1061,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_0,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1062,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_1,0.3,VISION,ResNet18,ImageNet100,Normal
1063,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_1,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1064,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_2,0.3,VISION,ResNet18,ImageNet100,Normal
1065,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_2,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1066,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_3,0.3,VISION,ResNet18,ImageNet100,Normal
1067,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_3,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1068,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_4,0.3,VISION,ResNet18,ImageNet100,Normal
1069,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_4,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1070,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_5,0.3,VISION,ResNet18,ImageNet100,Normal
1071,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_5,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1072,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_6,0.3,VISION,ResNet18,ImageNet100,Normal
1073,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_6,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1074,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_7,0.3,VISION,ResNet18,ImageNet100,Normal
1075,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_7,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1076,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_8,0.3,VISION,ResNet18,ImageNet100,Normal
1077,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_8,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1078,Gulp,violation_rate,VISION_ResNet18_ImageNet100_Normal_9,0.3,VISION,ResNet18,ImageNet100,Normal
1079,Gulp,correlation,VISION_ResNet18_ImageNet100_Normal_9,0.5333333333333333,VISION,ResNet18,ImageNet100,Normal
1080,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_0,0.15,VISION,ResNet18,ImageNet100,Normal
1081,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_0,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1082,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_1,0.15,VISION,ResNet18,ImageNet100,Normal
1083,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_1,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1084,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_2,0.15,VISION,ResNet18,ImageNet100,Normal
1085,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_2,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1086,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_3,0.15,VISION,ResNet18,ImageNet100,Normal
1087,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_3,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1088,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_4,0.15,VISION,ResNet18,ImageNet100,Normal
1089,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_4,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1090,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_5,0.15,VISION,ResNet18,ImageNet100,Normal
1091,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_5,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1092,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_6,0.15,VISION,ResNet18,ImageNet100,Normal
1093,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_6,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1094,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_7,0.15,VISION,ResNet18,ImageNet100,Normal
1095,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_7,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1096,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_8,0.15,VISION,ResNet18,ImageNet100,Normal
1097,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_8,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1098,LinearRegression,violation_rate,VISION_ResNet18_ImageNet100_Normal_9,0.15,VISION,ResNet18,ImageNet100,Normal
1099,LinearRegression,correlation,VISION_ResNet18_ImageNet100_Normal_9,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1100,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_0,0.15,VISION,ResNet18,ImageNet100,Normal
1101,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_0,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1102,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_1,0.15,VISION,ResNet18,ImageNet100,Normal
1103,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_1,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1104,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_2,0.15,VISION,ResNet18,ImageNet100,Normal
1105,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_2,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1106,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_3,0.15,VISION,ResNet18,ImageNet100,Normal
1107,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_3,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1108,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_4,0.15,VISION,ResNet18,ImageNet100,Normal
1109,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_4,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1110,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_5,0.15,VISION,ResNet18,ImageNet100,Normal
1111,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_5,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1112,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_6,0.15,VISION,ResNet18,ImageNet100,Normal
1113,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_6,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1114,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_7,0.15,VISION,ResNet18,ImageNet100,Normal
1115,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_7,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1116,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_8,0.15,VISION,ResNet18,ImageNet100,Normal
1117,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_8,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1118,JaccardSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_9,0.15,VISION,ResNet18,ImageNet100,Normal
1119,JaccardSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_9,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1120,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_0,0.15,VISION,ResNet18,ImageNet100,Normal
1121,RankSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_0,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1122,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_1,0.15,VISION,ResNet18,ImageNet100,Normal
1123,RankSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_1,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1124,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_2,0.15,VISION,ResNet18,ImageNet100,Normal
1125,RankSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_2,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1126,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_3,0.15,VISION,ResNet18,ImageNet100,Normal
1127,RankSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_3,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1128,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_4,0.15,VISION,ResNet18,ImageNet100,Normal
1129,RankSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_4,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1130,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_5,0.15,VISION,ResNet18,ImageNet100,Normal
1131,RankSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_5,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1132,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_6,0.15,VISION,ResNet18,ImageNet100,Normal
1133,RankSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_6,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1134,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_7,0.15,VISION,ResNet18,ImageNet100,Normal
1135,RankSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_7,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1136,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_8,0.15,VISION,ResNet18,ImageNet100,Normal
1137,RankSimilarity,correlation,VISION_ResNet18_ImageNet100_Normal_8,0.5499999999999999,VISION,ResNet18,ImageNet100,Normal
1138,RankSimilarity,violation_rate,VISION_ResNet18_ImageNet100_Normal_9,0.15,VISION,ResNet18,ImageNet100,Normal
